ano,codigo_sgif,tipo,distrito,concelho,freguesia,local,ine,x,y,data_alerta,hora_alerta,data_extincao,hora_extincao,data_primeira_intervencao,hora_primeira_intervencao,fonte_alerta,nut,area_povoamento,area_mato,area_agricola,area_pov_mato,area_total,reacendimento,queimada,falso_alarme,fogacho,incendio,agricola,perimetro,aps,causa,tipo_causa
2003,DM20311748,Florestal,Porto,Baião,Valadares,MOUTINHAS,130219,214242,463882,2003-08-13,15:35:00,2003-08-13,16:35:00,2003-08-13,15:40:00,Outros,PT11050219,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,,
2003,DM20311656,Agrícola,Porto,Maia,Moreira,R. das Guardeiras,130609,155606,476256,2003-08-11,22:30:00,2003-08-11,23:00:00,2003-08-11,22:36:00,117,PT11040309,0,0,0,0,0,0,0,0,0,0,1,,,,
2003,DM20311166,Florestal,Porto,Vila do Conde,Guilhabreu,Vila Boa,131611,157832,481214,2003-08-05,03:25:00,2003-08-05,04:48:00,2003-08-05,03:43:00,117,PT11040811,0,0.02,0,0.02,0.02,0,0,0,1,0,0,,,,
2003,DM20311420,Florestal,Porto,Penafiel,Canelas,SERRA,131105,180121,460740,2003-08-08,10:25:00,2003-08-09,05:00:00,2003-08-08,10:35:00,Outros,PT11051305,60,0,0,60,60,0,0,0,0,1,0,,,,
2003,DM20310887,Florestal,Porto,Santo Tirso,Campo (são Martinho),Bocas,131426,180062,487843,2003-07-30,13:15:00,2003-07-30,13:55:00,2003-07-30,13:20:00,Outros,PT11030426,0.2,0,0,0.2,0.2,0,0,0,1,0,0,,,,
2003,DM20311742,Florestal,Porto,Baião,Ovil,MATOS,130211,211296,467486,2003-08-13,14:50:00,2003-08-13,17:05:00,2003-08-13,15:10:00,Outros,PT11050211,0,1,0,1,1,0,0,0,0,1,0,,,,
2003,DM20311438,Florestal,Porto,Paços de Ferreira,Raimonda,TOTINAS,130914,182854,482809,2003-08-08,16:15:00,2003-08-08,16:55:00,2003-08-08,16:20:00,Outros,PT11051114,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,,
2003,DM20310914,Florestal,Porto,Amarante,Real,Salgueiros,130127,196305,476156,2003-08-01,01:45:00,2003-08-01,02:15:00,,,CCO,PT11050127,0,0.02,0,0.02,0.02,0,0,0,1,0,0,,,,
2003,DM20310927,Florestal,Porto,Lousada,Covas,S.João,130507,184557,480030,2003-07-31,15:30:00,2003-07-31,19:50:00,2003-07-31,15:40:00,Outros,PT11050807,0,1.5,0,1.5,1.5,0,0,0,0,1,0,,,,
2003,DM20310937,Florestal,Porto,Penafiel,Recezinhos (são Martinho),ESCOLAS,131133,193142,473582,2003-07-31,21:25:00,2003-07-31,22:35:00,2003-07-31,21:30:00,Outros,PT11051333,0,0.1,0,0.1,0.1,0,0,0,1,0,0,,,,
2003,DM20311704,Florestal,Porto,Vila do Conde,Bagunte,LG. AJUDA,131605,154254,487147,2003-08-12,02:59:00,2003-08-12,05:03:00,2003-08-12,03:10:00,117,PT11040805,0.05,0,0,0.05,0.05,0,0,0,1,0,0,,,,
2003,DM20311727,Florestal,Porto,Baião,Santa Cruz do Douro,Martírio,130213,209760,462030,2003-08-14,06:00:00,2003-08-14,07:10:00,,,PV,PT11050213,0,1,0,1,1,0,0,0,0,1,0,,,,
2003,DM20311735,Florestal,Porto,Paços de Ferreira,Frazão,S BRAS,130907,177536,476699,2003-08-13,11:40:00,2003-08-13,13:30:00,2003-08-13,11:45:00,Outros,PT11051107,0,0.02,0,0.02,0.02,0,0,0,1,0,0,,,,
2003,DM20311182,Florestal,Porto,Penafiel,Recezinhos (são Martinho),Soutinho \ CAS,131133,194424,473102,2003-08-06,13:47:00,2003-08-06,15:00:00,,,PV,PT11051333,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,,
2003,DM20310939,Agrícola,Porto,Penafiel,Galegos,ARRANHÓ,131113,185371,465495,2003-07-31,22:00:00,2003-07-31,22:40:00,2003-07-31,22:10:00,Outros,PT11051313,0,0,0.01,0,0.01,0,0,0,0,0,1,,,,
2003,DM20311763,Florestal,Porto,Baião,Teixeira,Prieira,130216,217544,470233,2003-08-14,13:26:00,2003-08-14,23:15:00,,,Outros,PT11050216,0,24,0,24,24,0,0,0,0,1,0,,,,
2003,DM20311706,Florestal,Porto,Santo Tirso,Guimarei,Rua das Agrelas,131410,170421,481605,2003-08-12,09:25:00,2003-08-12,12:25:00,2003-08-12,09:35:00,Outros,PT11030410,0.1,0,0,0.1,0.1,0,0,0,1,0,0,,,,
2003,DM20311679,Florestal,Porto,Baião,Gestaçô,Mera,130205,216136,466942,2003-08-12,08:00:00,2003-08-12,08:50:00,2003-08-12,08:05:00,Outros,PT11050205,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,,
2003,DM20310946,Florestal,Porto,Gondomar,Jovim,R. Jerónimo Almeida Bastos,130404,167449,460130,2003-07-31,15:52:00,2003-07-31,16:59:00,2003-07-31,15:55:00,Outros,PT11040204,0.1,0,0,0.1,0.1,0,0,0,1,0,0,,,,
2003,DM20311683,Florestal,Porto,Felgueiras,Macieira da Lixa,SEIXOSO,130310,194568,490353,2003-08-12,12:45:00,2003-08-13,01:34:00,2003-08-12,12:55:00,Outros,PT11050710,0,12.05,0,12.05,12.05,0,0,0,0,1,0,,,,
2003,DM20311458,Florestal,Porto,Penafiel,Santa Marta,CAMPO OURO,131130,184477,470314,2003-08-08,22:35:00,2003-08-08,23:15:00,2003-08-08,22:40:00,Outros,PT11051330,0,0.02,0,0.02,0.02,0,0,0,1,0,0,,,,
2003,DM20311465,Florestal,Porto,Santo Tirso,Reguenga,Lg. Calvário,131418,173072,478885,2003-08-08,02:16:00,2003-08-08,03:40:00,2003-08-08,02:26:00,117,PT11030418,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,,
2003,DM20311783,Florestal,Porto,Lousada,Torno,VILAR,130525,189827,475386,2003-08-14,19:05:00,2003-08-14,20:15:00,2003-08-14,19:10:00,Outros,PT11050825,0,0.1,0,0.1,0.1,0,0,0,1,0,0,,,,
2003,DM20311584,Florestal,Porto,Penafiel,Croca,Paredes,131108,187123,462073,2003-08-10,13:45:00,2003-08-10,15:20:00,2003-08-10,13:50:00,117,PT11051308,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,,
2003,DM20311789,Florestal,Porto,Valongo,Ermesinde,A 4,131503,164746,472440,2003-08-14,15:50:00,2003-08-14,16:20:00,2003-08-14,15:58:00,Outros,PT11040703,0,0.02,0,0.02,0.02,0,0,0,1,0,0,,,,
2003,DM20311681,Florestal,Porto,Paredes,Astromil,Igreja,131002,179499,468284,2003-08-12,10:00:00,2003-08-12,12:15:00,2003-08-12,10:05:00,Outros,PT11051202,0,0.02,0,0.02,0.02,0,0,0,1,0,0,,,,
2003,DM20311598,Florestal,Porto,Baião,Ovil,OUTOREÇA,130211,210303,467000,2003-08-10,18:20:00,2003-08-10,20:00:00,2003-08-10,18:33:00,117,PT11050211,0,3,0,3,3,0,0,0,0,1,0,,,,
2003,DM20311688,Agrícola,Porto,Paços de Ferreira,Lamoso,BAIRROS,130909,182043,483406,2003-08-12,14:25:00,2003-08-12,15:30:00,2003-08-12,14:30:00,Outros,PT11051109,0,0,0.05,0,0.05,0,0,0,0,0,1,,,,
2003,DM20311471,Florestal,Porto,Maia,Águas Santas,R.Passo,130601,163026,471252,2003-08-08,12:55:00,2003-08-08,14:00:00,2003-08-08,13:05:00,Outros,PT11040301,0.02,0,0,0.02,0.02,0,0,0,1,0,0,,,,
2003,DM20311185,Falso Alarme,Porto,Penafiel,Perozelo,PEROZELO,131125,188944,464439,2003-08-06,14:13:00,1990-01-01,00:00:00,,,PV,PT11051325,0,0,0,0,0,0,0,1,0,0,0,,,,
2003,DM20311755,Florestal,Porto,Vila Nova de Gaia,Sandim,Rua do Pinhal,131715,168183,451594,2003-08-13,08:55:00,2003-08-13,11:05:00,2003-08-13,09:05:00,Outros,PT11040915,0,0.02,0,0.02,0.02,0,0,0,1,0,0,,,,
2003,DM20311487,Florestal,Porto,Santo Tirso,Santo Tirso,Lg. S.Bartolomeu,131422,171365,486364,2003-08-08,23:44:00,2003-08-09,00:50:00,2003-08-08,23:50:00,Outros,PT11030422,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,,
2003,DM20311195,Florestal,Porto,Paredes,Astromil,STª MARINHA,131002,175443,471006,2003-08-05,08:50:00,2003-08-05,09:30:00,2003-08-05,08:55:00,Outros,PT11051202,0.02,0,0,0.02,0.02,0,0,0,1,0,0,,,,
2003,DM20311705,Florestal,Porto,Santo Tirso,Monte Córdova,LG. CABANAS,131413,174322,483024,2003-08-12,06:00:00,2003-08-12,10:40:00,2003-08-12,06:00:00,Outros,PT11030413,1,0,0,1,1,0,0,0,0,1,0,,,,
2003,DM20311664,Florestal,Porto,Amarante,Telões,São Brás,130135,202937,483062,2003-08-12,13:10:00,2003-08-12,13:55:00,,,PV,PT11050135,0,0.15,0,0.15,0.15,0,0,0,1,0,0,,,,
2003,DM20311714,Florestal,Porto,Vila do Conde,Guilhabreu,Rua da Agra,131611,157790,480474,2003-08-12,15:41:00,2003-08-12,18:37:00,2003-08-12,15:50:00,117,PT11040811,0.01,0,0,0.01,0.01,0,0,0,1,0,0,,,,
2003,DM20311767,Florestal,Porto,Marco de Canaveses,Manhuncelos,Castilho \ POV,130711,198371,463667,2003-08-14,16:12:00,2003-08-14,19:45:00,,,PV,PT11050911,0,2.5,0,2.5,2.5,0,0,0,0,1,0,,,,
2003,DM20310968,Florestal,Porto,Amarante,Mancelos,Pidre,130123,199260,477470,2003-08-02,01:00:00,2003-08-02,02:15:00,,,PV,PT11050123,0,0,0,0,0,0,0,0,1,0,0,,,,
2003,DM20311674,Florestal,Porto,Penafiel,Duas Igrejas,PERAFITA,131109,189828,468109,2003-08-12,02:35:00,2003-08-12,03:10:00,2003-08-12,02:45:00,117,PT11051309,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,,
2003,DM20311765,Florestal,Porto,Amarante,Telões,Covelas de Cima,130135,202807,483927,2003-08-14,14:53:00,2003-08-14,17:00:00,,,Outros,PT11050135,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,,
2003,DM20311717,Florestal,Porto,Trofa,Coronado (são Romão),L.Seixinho,131805,163945,480129,2003-08-12,18:34:00,2003-08-12,19:55:00,2003-08-12,18:45:00,Outros,PT11030805,0.02,0,0,0.02,0.02,0,0,0,1,0,0,,,,
2003,DM20311200,Florestal,Porto,Lousada,Lodares,STª ISABEL,130510,186672,475246,2003-08-05,12:05:00,2003-08-05,12:35:00,2003-08-05,12:10:00,Outros,PT11050810,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,,
2003,DM20311719,Florestal,Porto,Valongo,Alfena,R. VASCO GAMA,131501,167061,474034,2003-08-12,22:20:00,2003-08-12,23:30:00,2003-08-12,22:27:00,117,PT11040701,0,0.02,0,0.02,0.02,0,0,0,1,0,0,,,,
2003,DM20311729,Florestal,Porto,Paredes,Rebordosa,Pereiras,131018,184185,475732,2003-08-13,01:40:00,2003-08-13,09:30:00,2003-08-13,01:45:00,Outros,PT11051218,0,0.03,0,0.03,0.03,0,0,0,1,0,0,,,,
2003,DM20311793,Florestal,Porto,Marco de Canaveses,Soalhães,Senradelas \ POV,130722,205476,466644,2003-08-15,17:39:00,2003-08-15,19:40:00,,,PV,PT11050922,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,,
2003,DM20311695,Florestal,Porto,Marco de Canaveses,Paredes de Viadores,GORDIMAES,130714,200265,462730,2003-08-12,17:45:00,2003-08-12,18:15:00,2003-08-12,17:55:00,Outros,PT11050914,0.01,0,0,0.01,0.01,0,0,0,1,0,0,,,,
2003,DM20311604,Florestal,Porto,Matosinhos,Perafita,R. 9 JULHO,130807,152504,473234,2003-08-10,12:42:00,2003-08-10,14:25:00,2003-08-10,12:52:00,Outros,PT11040407,0,0.08,0,0.08,0.08,0,0,0,1,0,0,,,,
2003,DM20311212,Agrícola,Porto,Marco de Canaveses,Paredes de Viadores,JUNCAL,130714,200940,463590,2003-08-05,20:45:00,2003-08-05,21:35:00,2003-08-05,20:50:00,117,PT11050914,0,0,0.02,0,0.02,0,0,0,0,0,1,,,,
2003,DM20311731,Florestal,Porto,Lousada,Lustosa,S.Gonçalo,130511,184189,484124,2003-08-13,05:30:00,2003-08-13,06:35:00,2003-08-13,05:35:00,117,PT11050811,0,0.15,0,0.15,0.15,0,0,0,1,0,0,,,,
2003,DM20311250,Florestal,Porto,Amarante,Gatão,S.MARTINHO,130116,202073,484953,2003-08-06,06:45:00,2003-08-06,08:30:00,2003-08-06,06:55:00,Outros,PT11050116,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,,
2003,DM20311732,Florestal,Porto,Lousada,Meinedo,Maninho,130513,190202,476355,2003-08-13,06:15:00,2003-08-13,16:50:00,2003-08-13,06:20:00,Outros,PT11050813,0,0.7,0,0.7,0.7,0,0,0,1,0,0,,,,
2003,DM20311747,Florestal,Porto,Felgueiras,Airães,VENDA NOVA,130302,193633,483321,2003-08-13,15:30:00,2003-08-13,17:10:00,2003-08-13,15:35:00,Outros,PT11050702,0,0.1,0,0.1,0.1,0,0,0,1,0,0,,,,
2003,DM20311615,Florestal,Aveiro,Arouca,Alvarenga,Eiró,10402,198280,442887,2003-08-11,14:50:00,1990-01-01,00:00:00,,,PV,PT11060102,0,0,0,0,0,0,0,0,1,0,0,,,,
2003,DM20311736,Florestal,Porto,Penafiel,Galegos,MONTE,131113,184424,466361,2003-08-13,12:25:00,2003-08-13,19:45:00,2003-08-13,12:30:00,Outros,PT11051313,0,0.25,0,0.25,0.25,0,0,0,1,0,0,,,,
2003,DM20311741,Florestal,Porto,Marco de Canaveses,Constance,FONTELO,130705,196672,460142,2003-08-13,14:30:00,2003-08-13,15:10:00,2003-08-13,14:35:00,117,PT11050905,0,0.1,0,0.1,0.1,0,0,0,1,0,0,,,,
2003,DM20311749,Florestal,Porto,Felgueiras,Airães,PORTINHAS,130302,193760,488824,2003-08-13,16:15:00,2003-08-13,17:10:00,2003-08-13,16:20:00,Outros,PT11050702,0,0.1,0,0.1,0.1,0,0,0,1,0,0,,,,
2003,DM20311795,Florestal,Porto,Paredes,Astromil,ASTROMIL,131002,176387,470229,2003-08-15,18:05:00,2003-08-15,18:50:00,,,PV,PT11051202,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,,
2003,DM20311756,Florestal,Porto,Santo Tirso,Lamelas,Lg. Felgueira,131412,171364,480242,2003-08-13,09:40:00,2003-08-13,10:45:00,2003-08-13,09:48:00,Outros,PT11030412,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,,
2003,DM20311791,Florestal,Porto,Vila do Conde,Canidelo,R. Uxas,131606,156765,482842,2003-08-14,16:27:00,2003-08-14,19:10:00,2003-08-14,18:38:00,Outros,PT11040806,0.1,0,0,0.1,0.1,0,0,0,1,0,0,,,,
2003,DM20311624,Florestal,Porto,Paredes,Beire,BAIRROS,131004,185162,474589,2003-08-11,02:58:00,2003-08-11,04:14:00,2003-08-11,03:03:00,Outros,PT11051204,0,0.25,0,0.25,0.25,0,0,0,1,0,0,,,,
2003,DM20311796,Falso Alarme,Porto,Trofa,Guidões,GUIDÕES,131807,159377,483733,2003-08-15,19:19:00,1990-01-01,00:00:00,,,PV,PT11030807,0,0,0,0,0,0,0,1,0,0,0,,,,
2003,DM20311760,Florestal,Porto,Valongo,Ermesinde,R. BOUÇA,131503,164746,472440,2003-08-13,16:10:00,2003-08-13,17:00:00,2003-08-13,16:12:00,Outros,PT11040703,0,0.1,0,0.1,0.1,0,0,0,1,0,0,,,,
2003,DM20311762,Agrícola,Porto,Vila Nova de Gaia,Perosinho,TR.SºANTº,131714,161879,455129,2003-08-13,19:38:00,2003-08-13,20:15:00,2003-08-13,19:44:00,117,PT11040914,0,0,0.02,0,0.02,0,0,0,0,0,1,,,,
2003,DM20311799,Florestal,Porto,Paços de Ferreira,Meixomil,TRINDADE,130910,177873,480338,2003-08-15,06:05:00,2003-08-15,06:55:00,2003-08-15,06:10:00,Outros,PT11051110,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,,
2003,DM20311772,Florestal,Porto,Paços de Ferreira,Sanfins de Ferreira,CITANIA,130915,178832,483881,2003-08-14,03:00:00,2003-08-14,04:00:00,2003-08-14,03:10:00,Outros,PT11051115,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,,
2003,DM20311769,Florestal,Porto,Marco de Canaveses,Várzea Da Ovelha E Aliviada,Telheira \ POV,130729,200816,470364,2003-08-14,18:16:00,2003-08-14,20:25:00,,,PV,PT11050929,0,0.4,0,0.4,0.4,0,0,0,1,0,0,,,,
2003,DM20311625,Florestal,Porto,Paços de Ferreira,Seroa,COSTA,130916,179867,482510,2003-08-11,07:15:00,2003-08-11,08:30:00,2003-08-11,07:20:00,Outros,PT11051116,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,,
2003,DM20311734,Florestal,Porto,Paços de Ferreira,Raimonda,BARREIRAS,130914,182001,484192,2003-08-13,11:10:00,2003-08-13,12:25:00,2003-08-13,11:15:00,Outros,PT11051114,0,0.02,0,0.02,0.02,0,0,0,1,0,0,,,,
2003,DM20311817,Florestal,Porto,Santo Tirso,Aves,Lug. Carvalhosa,131405,177133,488772,2003-08-15,20:00:00,2003-08-15,20:25:00,2003-08-15,20:06:00,Outros,PT11030405,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,,
2003,DM20311262,Florestal,Porto,Paredes,Vandoma,SERRA,131022,176730,469028,2003-08-06,14:30:00,2003-08-06,19:20:00,2003-08-06,14:35:00,Outros,PT11051222,0,0.13,0,0.13,0.13,0,0,0,1,0,0,,,,
2003,DM20311637,Florestal,Porto,Baião,Gestaçô,QUINTINHA,130205,217366,466476,2003-08-11,14:40:00,2003-08-11,15:40:00,2003-08-11,14:50:00,Outros,PT11050205,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,,
2003,DM20311010,Florestal,Porto,Penafiel,Recezinhos (são Mamede),REGADAS,131132,192359,474081,2003-08-01,23:40:00,2003-08-02,01:15:00,2003-08-01,23:50:00,Outros,PT11051332,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,,
2003,DM20311263,Florestal,Porto,Paredes,Vandoma,REIROS,131022,178694,471472,2003-08-06,14:45:00,2003-08-06,15:50:00,2003-08-06,14:49:00,Outros,PT11051222,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,,
2003,DM20311266,Florestal,Porto,Paredes,Parada de Todeia,A4 PORTO --» PAREDES,131017,179967,466367,2003-08-06,16:43:00,2003-08-06,17:20:00,2003-08-06,17:00:00,Outros,PT11051217,0,0.1,0,0.1,0.1,0,0,0,1,0,0,,,,
2003,DM20311273,Florestal,Porto,Paredes,Rebordosa,PEREIRAS,131018,184185,475732,2003-08-06,21:20:00,2003-08-06,22:35:00,2003-08-06,21:25:00,Outros,PT11051218,0,0.08,0,0.08,0.08,0,0,0,1,0,0,,,,
2003,DM20311852,Florestal,Porto,Paços de Ferreira,Meixomil,CAMPAS,130910,178876,479812,2003-08-17,13:57:00,2003-08-17,20:14:00,2003-08-17,14:05:00,Outros,PT11051110,0,0.41,0,0.41,0.41,0,0,0,1,0,0,,,,
2003,DM20311764,Florestal,Porto,Baião,Ancede,ANCEDE,130201,206350,459342,2003-08-14,14:15:00,2003-08-14,15:50:00,,,Outros,PT11050201,0,1,0,1,1,0,0,0,0,1,0,,,,
2003,DM20311774,Florestal,Porto,Paços de Ferreira,Raimonda,BARREIRAS,130914,182001,484192,2003-08-14,13:25:00,2003-08-14,14:10:00,2003-08-14,13:30:00,Outros,PT11051114,0,0.03,0,0.03,0.03,0,0,0,1,0,0,,,,
2003,DM20311780,Florestal,Porto,Paredes,Vilela,VALCISÃO,131024,178598,473948,2003-08-14,15:35:00,2003-08-14,16:35:00,2003-08-14,15:40:00,Outros,PT11051224,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,,
2003,DM20311806,Florestal,Porto,Paços de Ferreira,Raimonda,Cerdeiras,130914,183359,477531,2003-08-15,15:00:00,2003-08-15,16:10:00,2003-08-15,15:05:00,Outros,PT11051114,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,,
2003,DM20311859,Florestal,Porto,Baião,Campelo,TAPADA,130202,214004,467180,2003-08-17,17:05:00,2003-08-17,18:00:00,2003-08-17,17:15:00,Outros,PT11050202,0,0.5,0,0.5,0.5,0,0,0,1,0,0,,,,
2003,DM20311834,Florestal,Porto,Amarante,Lufrei,GATIAIS,130121,207597,478207,2003-08-16,17:20:00,2003-08-16,19:20:00,2003-08-16,17:25:00,117,PT11050121,0,0.02,0,0.02,0.02,0,0,0,1,0,0,,,,
2003,DM20311274,Florestal,Porto,Lousada,Lodares,STA.MARINHA,130510,186532,474523,2003-08-06,21:30:00,2003-08-07,00:55:00,2003-08-06,21:35:00,Outros,PT11050810,0,0.15,0,0.15,0.15,0,0,0,1,0,0,,,,
2003,DM20311776,Florestal,Porto,Penafiel,Canelas,SERRA,131105,180121,460740,2003-08-14,14:05:00,2003-08-14,17:20:00,2003-08-14,14:10:00,Outros,PT11051305,0,1,0,1,1,0,0,0,0,1,0,,,,
2003,DM20311782,Florestal,Porto,Felgueiras,Vila Fria,ESCOLAS,130332,190765,489562,2003-08-14,16:35:00,2003-08-14,17:30:00,2003-08-14,16:40:00,Outros,PT11050732,0,0.02,0,0.02,0.02,0,0,0,1,0,0,,,,
2003,DM20311638,Agrícola,Porto,Felgueiras,Margaride (santa Eulália),QUINTA,130320,195844,486414,2003-08-11,14:50:00,2003-08-11,16:10:00,2003-08-11,14:55:00,Outros,PT11050720,0,0,0.1,0,0.1,0,0,0,0,0,1,,,,
2003,DM20311291,Florestal,Porto,Matosinhos,Perafita,R. 9 JULHO,130807,152504,473234,2003-08-06,11:50:00,2003-08-06,13:00:00,2003-08-06,12:00:00,Outros,PT11040407,0,0.04,0,0.04,0.04,0,0,0,1,0,0,,,,
2003,DM20311011,Florestal,Porto,Gondomar,Baguim Do Monte (rio Tinto),Av. Engº Duarte Pacheco,130412,165756,469272,2003-08-01,08:40:00,2003-08-01,11:35:00,2003-08-01,09:00:00,Outros,PT11040212,0.3,0,0,0.3,0.3,0,0,0,1,0,0,,,,
2003,DM20311801,Florestal,Porto,Baião,Teixeira,PRIEIRA,130216,217544,470233,2003-08-15,11:30:00,2003-08-15,15:15:00,2003-08-15,11:45:00,Outros,PT11050216,0.5,0,0,0.5,0.5,0,0,0,1,0,0,,,,
2003,DM20311738,Florestal,Porto,Paredes,Sobrosa,SOBREIROS,131021,178389,464591,2003-08-13,13:29:00,2003-08-13,14:20:00,2003-08-13,13:38:00,Outros,PT11051221,0,0.03,0,0.03,0.03,0,0,0,1,0,0,,,,
2003,DM20311745,Florestal,Porto,Paços de Ferreira,Modelos,FONTAINHAS,130911,179121,476969,2003-08-13,15:15:00,2003-08-13,19:50:00,2003-08-13,15:20:00,Outros,PT11051111,0,0.11,0,0.11,0.11,0,0,0,1,0,0,,,,
2003,DM20311808,Florestal,Porto,Paços de Ferreira,Carvalhosa,ABELHEIRAS,130902,180767,481223,2003-08-15,18:07:00,2003-08-15,18:37:00,2003-08-15,18:13:00,Outros,PT11051102,0,0.02,0,0.02,0.02,0,0,0,1,0,0,,,,
2003,DM20311648,Florestal,Porto,Vila do Conde,Bagunte,LUG. PONTE DE AVE,131605,155676,488669,2003-08-11,06:28:00,2003-08-11,07:45:00,2003-08-11,06:42:00,Outros,PT11040805,0.03,0,0,0.03,0.03,0,0,0,1,0,0,,,,
2003,DM20311840,Florestal,Porto,Paços de Ferreira,Eiriz,CABO,130904,179437,482057,2003-08-16,20:10:00,2003-08-16,20:55:00,2003-08-16,20:20:00,Outros,PT11051104,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,,
2003,DM20311746,Florestal,Porto,Felgueiras,Varziela,BOAVISTA,130330,195293,487241,2003-08-13,15:22:00,2003-08-13,17:55:00,2003-08-13,15:27:00,Outros,PT11050730,0,0.35,0,0.35,0.35,0,0,0,1,0,0,,,,
2003,DM20311865,Florestal,Porto,Penafiel,Galegos,Mozinho,131113,183743,460456,2003-08-17,23:50:00,2003-08-18,01:25:00,2003-08-17,23:55:00,Outros,PT11051313,0,0.02,0,0.02,0.02,0,0,0,1,0,0,,,,
2003,DM20311777,Florestal,Porto,Marco de Canaveses,Folhada,CIMO VILA,130707,200750,463685,2003-08-14,14:35:00,2003-08-14,16:30:00,2003-08-14,14:45:00,Outros,PT11050907,0,0.5,0,0.5,0.5,0,0,0,1,0,0,,,,
2003,DM20311488,Florestal,Porto,Penafiel,Canelas,CANELAS,131105,184421,456477,2003-08-09,08:30:00,2003-08-09,11:50:00,,,PV,PT11051305,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,,
2003,DM20311016,Florestal,Porto,Maia,Gemunde,R.BAJOUCA,130604,158082,478366,2003-08-01,13:54:00,2003-08-01,17:10:00,2003-08-01,14:05:00,117,PT11040304,1.5,0,0,1.5,1.5,0,0,0,0,1,0,,,,
2003,DM20311818,Florestal,Porto,Santo Tirso,Água Longa,R. 25 de Abril,131402,169322,476677,2003-08-15,21:05:00,2003-08-15,22:45:00,2003-08-15,21:15:00,117,PT11030402,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,,
2003,DM20311856,Florestal,Porto,Paredes,Aguiar de Sousa,ALVRE,131001,176161,462572,2003-08-17,15:05:00,2003-08-17,18:15:00,2003-08-17,15:10:00,Outros,PT11051201,0.3,0,0,0.3,0.3,0,0,0,1,0,0,,,,
2003,DM20311495,Florestal,Porto,Marco de Canaveses,Sande,Galega,130718,196892,461421,2003-08-09,15:00:00,2003-08-09,19:20:00,,,PV,PT11050918,0,3,0,3,3,0,0,0,0,1,0,,,,
2003,DM20311296,Florestal,Porto,Santo Tirso,Reguenga,Lug. Calvário,131418,173072,478885,2003-08-06,14:45:00,2003-08-06,16:05:00,2003-08-06,14:50:00,Outros,PT11030418,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,,
2003,DM20311788,Florestal,Porto,Santo Tirso,Monte Córdova,Lug. Hortal,131413,174322,483024,2003-08-14,16:00:00,2003-08-14,19:20:00,2003-08-14,16:10:00,Outros,PT11030413,5,0,0,5,5,0,0,0,0,1,0,,,,
2003,DM20311754,Florestal,Porto,Santo Tirso,Guimarei,Rua das Agrelas,131410,170421,481605,2003-08-13,04:55:00,2003-08-13,07:05:00,2003-08-13,05:07:00,Outros,PT11030410,0,0.1,0,0.1,0.1,0,0,0,1,0,0,,,,
2003,DM20311017,Florestal,Porto,Póvoa de Varzim,Laundos,R. CURCENÇOS,131308,150853,496273,2003-08-01,14:03:00,2003-08-01,15:25:00,2003-08-01,14:15:00,117,PT11040608,0,0.25,0,0.25,0.25,0,0,0,1,0,0,,,,
2003,DM20311786,Florestal,Porto,Marco de Canaveses,Freixo,IGREJA,130709,198527,475632,2003-08-14,22:40:00,2003-08-14,23:45:00,2003-08-14,22:50:00,Outros,PT11050909,0,0.5,0,0.5,0.5,0,0,0,1,0,0,,,,
2003,DM20311041,Florestal,Porto,Paredes,Sobrosa,Abelheira,131021,181090,474583,2003-08-04,11:25:00,2003-08-04,13:17:00,,,PV,PT11051221,0,0.1,0,0.1,0.1,0,0,0,1,0,0,,,,
2003,DM20311823,Florestal,Aveiro,Arouca,Chave,FARRAPA \ VG,10407,181416,436234,2003-08-16,21:40:00,2003-08-17,02:15:00,,,PV,PT11060107,0,0,0,0,0,0,0,0,1,0,0,,,,
