ano,codigo_sgif,tipo,distrito,concelho,freguesia,local,ine,x,y,data_alerta,hora_alerta,data_extincao,hora_extincao,data_primeira_intervencao,hora_primeira_intervencao,fonte_alerta,nut,area_povoamento,area_mato,area_agricola,area_pov_mato,area_total,reacendimento,queimada,falso_alarme,fogacho,incendio,agricola,perimetro,aps,causa,tipo_causa
2001,AG101114,Agrícola,Faro,Loulé,Almansil,Esteval,80801,212803,13250,2001-08-04,13:15:00,2001-08-04,16:05:00,2001-08-04,13:15:00,Outros,PT15010801,0,0.2,0.2,0.2,0.4,0,0,0,1,0,0,,,,
2001,AG101112,Florestal,Faro,Loulé,Almansil,Esteval,80801,212803,13250,2001-08-04,05:45:00,2001-08-04,11:00:00,2001-08-04,05:45:00,Outros,PT15010801,0,1,0,1,1,0,0,0,0,1,0,,,,
2001,AG10113,Florestal,Faro,Portimão,Portimão,Chão Frio,81103,164671,28363,2001-05-26,14:59:00,2001-05-26,14:59:00,2001-05-26,14:59:00,CNGF,PT15011103,1.5,2,0,3.5,3.5,0,0,0,0,1,0,,,,
2001,AG101164,Florestal,Faro,Monchique,Alferce,Maias,80901,166667,39706,2001-09-08,15:48:00,2001-09-08,17:30:00,2001-09-08,15:48:00,PV,PT15010901,0.05,0,0,0.05,0.05,0,0,0,1,0,0,,,6,Desconhecida
2001,AG10112,Florestal,Faro,Albufeira,Guia,Vale Verde,80102,186389,19178,2001-05-25,17:56:00,2001-05-25,17:56:00,2001-05-25,17:56:00,CCO,PT15010102,0,0.005,0,0.005,0.005,0,0,0,1,0,0,,,,
2001,AG101115,Florestal,Faro,Albufeira,Olhos de Água,Olhos de Água,80105,194979,14121,2001-08-05,17:35:00,2001-08-05,20:45:00,2001-08-05,17:35:00,Outros,PT15010105,0.001,0,0,0.001,0.001,0,0,0,1,0,0,,,,
2001,AG101117,Florestal,Faro,Alcoutim,Alcoutim,Afonso Vicente,80201,252338,58709,2001-08-05,21:58:00,2001-08-06,00:50:00,2001-08-05,21:58:00,Outros,PT15010201,0,2,0,2,2,0,0,0,0,1,0,,,,
2001,AG101155,Florestal,Faro,Monchique,Monchique,Cerros da Rita,80903,164418,40233,2001-08-28,22:09:00,2001-08-29,22:56:00,2001-08-28,22:09:00,Outros,PT15010903,0.002,0,0,0.002,0.002,0,0,0,1,0,0,,,,
2001,AG101173,Florestal,Faro,Lagos,Bensafrim,Barragem de Odiáxere,80702,149399,27431,2001-09-16,23:11:00,2001-09-17,03:50:00,2001-09-16,23:11:00,CCO,PT15010702,1.3,0,0,1.3,1.3,0,0,0,0,1,0,,,,
2001,AG101178,Agrícola,Faro,Loulé,Alte,Fonte Arez,80802,197543,32507,2001-06-07,16:02:00,2001-06-07,18:47:00,2001-06-07,16:02:00,CCO,PT15010802,0,0,0.8,0,0.8,0,0,0,0,0,1,,,,
2001,AG101130,Florestal,Faro,Lagoa,Carvoeiro,CARVOEIRO,80605,169933,14660,2001-08-09,12:30:00,2001-08-09,13:17:00,2001-08-09,12:30:00,Outros,PT15010605,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,,,
2001,AG101191,Agrícola,Faro,Castro Marim,Castro Marim,São Bartolomeu,80402,257221,25532,2001-05-29,14:35:00,2001-05-29,18:15:00,2001-05-29,14:35:00,CCO,PT15010402,0,0,1.8,0,1.8,0,0,0,0,0,1,,,,
2001,AG101124,Florestal,Faro,Tavira,Tavira (santa Maria),Asseca,81405,243035,19706,2001-08-07,15:44:00,2001-08-07,17:20:00,2001-08-07,15:44:00,Outros,PT15011405,0,0.2,0.1,0.2,0.30000000000000004,0,0,0,1,0,0,,,,
2001,AG101174,Florestal,Faro,Tavira,Tavira (santa Maria),TAVIRA,81405,243014,18136,2001-09-17,13:08:00,2001-09-17,13:28:00,2001-09-17,13:08:00,CCO,PT15011405,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,,,
2001,AG101121,Agrícola,Faro,Loulé,Loulé (são Clemente),Clareanes,80808,212191,22918,2001-08-02,20:00:00,2001-08-03,01:20:00,2001-08-02,20:00:00,Outros,PT15010808,1.5,0,0.8,1.5,2.3,0,0,0,0,1,0,,,,
2001,AG101127,Agrícola,Faro,Albufeira,Albufeira,Santa Eulália,80101,191741,13808,2001-08-08,22:25:00,2001-08-08,23:41:00,2001-08-08,22:25:00,Outros,PT15010101,0,0,0.5,0,0.5,1,0,0,0,0,1,,,,
2001,AG101102,Florestal,Faro,Faro,Montenegro,Monte Negro,80506,215209,7283,2001-07-29,10:55:00,2001-07-29,11:04:00,2001-07-29,10:55:00,Outros,PT15010506,0.02,0,0,0.02,0.02,0,0,0,1,0,0,,,,
2001,AG101194,Agrícola,Faro,Silves,Silves,SILVES,81307,172823,24768,2001-06-06,15:58:00,2001-06-06,20:58:00,2001-06-06,15:58:00,CNGF,PT15011307,0,0,3.5,0,3.5,0,0,0,0,0,1,,,,
2001,AG101148,Florestal,Faro,Monchique,Monchique,Corchas,80903,163573,42569,2001-08-24,15:54:00,2001-08-24,18:10:00,2001-08-24,15:54:00,CCO,PT15010903,0.015,0,0,0.015,0.015,0,0,0,1,0,0,,,,
2001,AG101149,Florestal,Faro,Loulé,Quarteira,Vilamoura,80805,201005,15176,2001-08-24,15:16:00,2001-08-24,15:35:00,2001-08-24,15:16:00,Outros,PT15010805,0,0.02,0,0.02,0.02,0,0,0,1,0,0,,,,
2001,AG101105,Florestal,Faro,Silves,Silves,Falacho,81307,169870,25242,2001-07-31,19:02:00,2001-07-31,19:51:00,2001-07-31,19:02:00,Outros,PT15011307,0,0.04,0,0.04,0.04,0,0,0,1,0,0,,,,
2001,AG101118,Agrícola,Faro,Silves,São Bartolomeu de Messines,Vale Figueira,81305,188785,36075,2001-08-06,12:20:00,2001-08-06,14:10:00,2001-08-06,12:20:00,Outros,PT15011305,0,0,2,0,2,0,0,0,0,0,1,,,,
2001,AG101100,Florestal,Faro,Loulé,Almansil,Quinta do Lago,80801,209368,10323,2001-07-27,13:04:00,2001-07-27,15:00:00,2001-07-27,13:04:00,Outros,PT15010801,0.02,0.01,0,0.03,0.03,0,0,0,1,0,0,,,,
2001,AG101131,Florestal,Faro,Olhão,Moncarapacho,Marim,81002,229329,8811,2001-08-09,14:26:00,2001-08-09,19:30:00,2001-08-09,14:26:00,Outros,PT15011002,0,2,0,2,2,0,0,0,0,1,0,,,,
2001,AG101159,Florestal,Faro,Tavira,Tavira (santa Maria),Fonte Salgada,81405,244149,21822,2001-09-01,15:07:00,2001-09-01,16:35:00,2001-09-01,15:07:00,CCO,PT15011405,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,,
2001,AG10114,Florestal,Faro,Silves,Alcantarilha,Rogel,81301,180950,19107,2001-05-26,14:53:00,2001-06-26,17:25:00,2001-05-26,14:53:00,CCO,PT15011301,0,0.5,0,0.5,0.5,0,0,0,1,0,0,,,,
2001,AG10118,Florestal,Faro,Tavira,Tavira (santa Maria),Cotovio,81405,243347,28401,2001-06-01,16:31:00,2001-06-01,19:20:00,2001-06-01,16:31:00,CCO,PT15011405,0,0.1,0,0.1,0.1,0,0,0,1,0,0,,,,
2001,AG101134,Florestal,Faro,Monchique,Monchique,VALE DE BOI,80903,163607,31952,2001-08-10,18:34:00,2001-08-10,19:25:00,2001-08-10,18:34:00,Outros,PT15010903,0,0.002,0,0.002,0.002,0,0,0,1,0,0,,,,
2001,AG10110,Florestal,Faro,Alcoutim,Alcoutim,Alamo,80201,261000,47018,2001-05-07,19:14:00,2001-05-07,20:20:00,2001-05-07,19:14:00,Outros,PT15010201,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,,,
2001,AG101122,Florestal,Faro,Monchique,Monchique,Corte Pequena,80903,165904,38171,2001-06-29,15:47:00,2001-06-30,22:30:00,2001-06-29,15:47:00,Outros,PT15010903,4,0,0,4,4,0,0,0,0,1,0,,,4,Intencional
2001,AG101110,Florestal,Faro,Tavira,Conceição,Conceição,81402,246820,19965,2001-08-03,13:37:00,2001-08-03,14:50:00,2001-08-03,13:37:00,Outros,PT15011402,0,0.045,0,0.045,0.045,0,0,0,1,0,0,,,,
2001,AG10123,Florestal,Faro,São Brás de Alportel,São Brás de Alportel,Funchais,81201,220247,18895,2001-06-08,22:49:00,2001-06-08,23:20:00,2001-06-08,22:49:00,CCO,PT15011201,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,,,
2001,AG101199,Agrícola,Faro,Silves,Algoz,Algoz,81302,184889,22463,2001-07-25,16:08:00,2001-07-25,16:08:00,2001-07-25,16:08:00,CNGF,PT15011302,0,0,7,0,7,0,0,0,0,0,1,,,,
2001,AG101142,Florestal,Faro,São Brás de Alportel,São Brás de Alportel,Machados,81201,221424,18529,2001-08-16,12:18:00,2001-08-16,13:45:00,2001-08-16,12:18:00,Outros,PT15011201,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,,,
2001,AG101185,Florestal,Faro,Tavira,Santa Catarina Da Fonte Do Bispo,Corte Vidreiro,81404,233548,24413,2001-09-25,17:45:00,2001-09-27,18:40:00,2001-09-25,17:45:00,CCO,PT15011404,0,0.15,0,0.15,0.15,0,0,0,1,0,0,,,,
2001,AG101113,Florestal,Faro,Tavira,Conceição,Estorninhos,81402,245799,28419,2001-08-04,04:33:00,2001-08-04,08:00:00,2001-08-04,04:33:00,Outros,PT15011402,1,3,0,4,4,0,0,0,0,1,0,,,,
2001,AG101125,Florestal,Faro,Tavira,Conceição,Malhada do Peres,81402,246151,25426,2001-08-07,22:45:00,2001-08-08,01:58:00,2001-08-07,22:45:00,PV,PT15011402,1,3,0,4,4,0,0,0,0,1,0,,,,
2001,AG101111,Florestal,Faro,Faro,Estoi,Cerro do Malhão,80502,221882,16097,2001-08-03,17:43:00,2001-08-03,20:45:00,2001-08-03,17:43:00,Outros,PT15010502,0,1,0,1,1,0,0,0,0,1,0,,,,
2001,AG101119,Florestal,Faro,Tavira,Cachopo,Barranco do Porco,81401,229825,42319,2001-08-06,16:14:00,2001-08-06,20:05:00,2001-08-06,16:14:00,Outros,PT15011401,0,3.5,0,3.5,3.5,0,0,0,0,1,0,,,,
2001,AG101109,Florestal,Faro,Monchique,Alferce,Vale da Lameira,80901,167912,41015,2001-06-29,18:50:00,2001-06-29,19:40:00,2001-06-29,18:50:00,Outros,PT15010901,0.044,0.005,0,0.048999999999999995,0.048999999999999995,0,0,0,1,0,0,,,4,Intencional
2001,AG101123,Florestal,Faro,Monchique,Monchique,Covão d´ Águia,80903,163948,36297,2001-06-29,15:40:00,2001-06-30,22:30:00,2001-06-29,15:40:00,Outros,PT15010903,18,13,3,31,34,0,0,0,0,1,0,,,4,Intencional
2001,AG101140,Florestal,Faro,Lagoa,Parchal,Parchal,80606,165826,19150,2001-08-17,20:05:00,2001-08-17,20:45:00,2001-08-17,20:05:00,Outros,PT15010606,0,0.005,0,0.005,0.005,0,0,0,1,0,0,,,,
2001,AG101137,Florestal,Faro,Tavira,Santo Estêvão,Asseca,81407,236963,20219,2001-08-10,09:38:00,2001-08-10,10:34:00,2001-08-10,09:38:00,Outros,PT15011407,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,,
2001,AG101132,Florestal,Faro,Portimão,Portimão,Cabeça Boa,81103,163905,23909,2001-08-11,18:20:00,2001-08-11,21:04:00,2001-08-11,18:20:00,Outros,PT15011103,0,0.3,0,0.3,0.3,0,0,0,1,0,0,,,,
2001,AG101156,Florestal,Faro,Monchique,Alferce,Maias,80901,166667,39706,2001-08-29,00:00:00,2001-08-29,04:20:00,2001-08-29,00:00:00,Outros,PT15010901,0.6,0,0,0.6,0.6,0,0,0,1,0,0,,,,
2001,AG101158,Florestal,Faro,Monchique,Alferce,Azenha,80901,167597,39750,2001-08-04,17:58:00,2001-08-04,21:56:00,2001-08-04,17:58:00,CCO,PT15010901,0.03,0,0,0.03,0.03,0,0,0,1,0,0,,,,
2001,AG101187,Agrícola,Faro,Albufeira,Olhos de Água,Olhos de Água,80105,194979,14121,2001-04-07,20:30:00,2001-04-07,21:40:00,2001-04-07,20:30:00,CCO,PT15010105,0,0,0.002,0,0.002,0,0,0,0,0,1,,,,
2001,AG101145,Florestal,Faro,Olhão,Pechão,PECHÃO,81004,223437,10033,2001-08-16,19:11:00,2001-08-16,19:33:00,2001-08-16,19:11:00,Outros,PT15011004,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,,,
2001,AG101166,Florestal,Faro,Lagoa,Estômbar,ESTOMBAR,80601,168668,19987,2001-09-09,12:55:00,2001-09-09,14:55:00,2001-09-09,12:55:00,CCO,PT15010601,0,0.5,0.5,0.5,1,0,0,0,1,0,0,,,,
2001,AG101213,Florestal,Faro,Vila do Bispo,Sagres,Vale Santo,81504,125858,9498,2001-11-22,04:52:00,2001-11-22,16:30:00,2001-11-22,04:52:00,CCO,PT15011504,0.035,0,0,0.035,0.035,0,0,0,1,0,0,,,,
2001,AG101126,Agrícola,Faro,Silves,Algoz,Vales,81302,184405,20163,2001-08-08,15:13:00,2001-08-08,17:11:00,2001-08-08,15:13:00,Outros,PT15011302,0.5,0.3,1,0.8,1.8,0,0,0,0,0,1,,,,
2001,AG101136,Florestal,Faro,Silves,Algoz,Algoz,81302,184889,22463,2001-08-10,14:24:00,2001-08-10,16:25:00,2001-08-10,14:24:00,Outros,PT15011302,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,,
2001,AG101128,Agrícola,Faro,Albufeira,Albufeira,Santa Eulália,80101,191741,13808,2001-08-08,13:16:00,2001-08-08,22:20:00,2001-08-08,13:16:00,PV,PT15010101,0,8,5,8,13,0,0,0,0,1,0,,,,
2001,AG101146,Florestal,Faro,Monchique,Monchique,Cerro da Viúva \ MTE,80903,161044,32224,2001-08-07,15:20:00,2001-08-08,21:00:00,2001-08-07,15:20:00,PV,PT15010903,425,875,0,1300,1300,0,0,0,0,1,0,,,6,Desconhecida
2001,AG10119,Florestal,Faro,Tavira,Conceição,Santa Rita,81402,249316,21868,2001-06-03,13:11:00,2001-06-03,15:35:00,2001-06-03,13:11:00,CCO,PT15011402,0,0.2,0,0.2,0.2,0,0,0,1,0,0,,,,
2001,AG10115,Florestal,Faro,Loulé,Alte,Santa Margarida,80802,195029,31226,2001-05-27,11:05:00,2001-05-27,11:05:00,2001-05-27,11:05:00,CCO,PT15010802,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,,
2001,AG101160,Florestal,Faro,Lagos,Lagos (são Sebastião),Chinicato,80706,152400,18459,2001-09-04,15:50:00,2001-09-04,17:15:00,2001-09-04,15:50:00,CCO,PT15010706,0.01,0,0,0.01,0.01,0,0,0,1,0,0,,,,
2001,AG101188,Agrícola,Faro,Albufeira,Albufeira,Vale Faro,80101,190234,13533,2001-04-15,11:20:00,2001-04-15,11:45:00,2001-04-15,11:20:00,CNGF,PT15010101,0,0,0.002,0,0.002,0,0,0,0,0,1,,,,
2001,AG101163,Florestal,Faro,Silves,São Bartolomeu de Messines,GRALHEIRA,81305,183036,31428,2001-09-07,16:47:00,2001-09-07,20:46:00,2001-09-07,16:47:00,CCO,PT15011305,0,0.04,0,0.04,0.04,0,0,0,1,0,0,,,,
2001,AG101116,Florestal,Faro,Faro,Santa Bárbara de Nexe,Goldra de Baixo,80503,212032,16894,2001-08-05,19:34:00,2001-08-05,20:55:00,2001-08-05,19:34:00,Outros,PT15010503,0,0.02,0,0.02,0.02,0,0,0,1,0,0,,,,
2001,AG101133,Florestal,Faro,Monchique,Alferce,ALFERCE,80901,168404,40896,2001-08-10,17:58:00,2001-08-10,18:25:00,2001-08-10,17:58:00,Outros,PT15010901,0,0.002,0,0.002,0.002,0,0,0,1,0,0,,,,
2001,AG101150,Florestal,Faro,Monchique,Monchique,Portela do Vento,80903,162338,42078,2001-08-24,19:41:00,2001-08-24,21:33:00,2001-08-24,19:41:00,Outros,PT15010903,0.005,0,0,0.005,0.005,0,0,0,1,0,0,,,,
2001,AG101120,Florestal,Faro,Olhão,Moncarapacho,Bias,81002,231602,8577,2001-08-02,16:54:00,2001-08-02,18:10:00,2001-08-02,16:54:00,Outros,PT15011002,0,0.005,0,0.005,0.005,0,0,0,1,0,0,,,,
2001,AG101129,Florestal,Faro,Tavira,Tavira (santa Maria),Fonte Salgada,81405,244149,21822,2001-08-08,14:30:00,2001-08-08,16:55:00,2001-08-08,14:30:00,117,PT15011405,0.02,0,0,0.02,0.02,0,0,0,1,0,0,,,,
2001,AG101135,Florestal,Faro,Albufeira,Albufeira,Santa Eulália,80101,191741,13808,2001-08-10,17:57:00,2001-08-10,18:30:00,2001-08-10,17:57:00,Outros,PT15010101,0,0.005,0,0.005,0.005,0,0,0,1,0,0,,,,
2001,AG101138,Florestal,Faro,Silves,Algoz,Algoz,81302,184889,22463,2001-08-11,18:49:00,2001-08-11,20:00:00,2001-08-11,18:49:00,Outros,PT15011302,0,0.015,0,0.015,0.015,0,0,0,1,0,0,,,,
2001,AG101157,Florestal,Faro,Monchique,Alferce,Maias,80901,166667,39706,2001-08-31,14:33:00,2001-08-31,14:33:00,2001-08-31,14:33:00,CCO,PT15010901,0.02,0,0,0.02,0.02,0,0,0,1,0,0,,,,
2001,AG101186,Agrícola,Faro,Castro Marim,Azinhal,AZINHAL,80401,259248,35615,2001-07-20,16:53:00,2001-07-20,21:30:00,2001-07-20,16:53:00,CCO,PT15010401,0,0,17,0,17,0,0,0,0,0,1,,,6,Desconhecida
2001,AG101152,Agrícola,Faro,Loulé,Quarteira,Vilamoura,80805,201990,13612,2001-08-24,14:53:00,2001-08-26,15:58:00,2001-08-26,14:53:00,Outros,PT15010805,0.001,0,0.001,0.001,0.002,0,0,0,1,0,0,,,,
2001,AG101168,Florestal,Faro,Monchique,Monchique,Semedeiro,80903,162329,37692,2001-09-14,11:32:00,2001-09-14,12:00:00,2001-09-14,11:32:00,CCO,PT15010903,0.002,0,0,0.002,0.002,1,0,0,1,0,0,,,,
2001,AG10125,Florestal,Faro,Loulé,Querença,Amêndoeira,80806,214932,23202,2001-06-11,11:01:00,2001-06-11,23:00:00,2001-06-11,11:01:00,CCO,PT15010806,0,7,0,7,7,0,0,0,0,1,0,,,6,Desconhecida
2001,AG10116,Florestal,Faro,Silves,São Marcos da Serra,Corte,81306,183660,46844,2001-05-30,12:19:00,2001-05-30,12:19:00,2001-05-30,12:19:00,CCO,PT15011306,0,0.5,0,0.5,0.5,0,0,0,1,0,0,,,,
2001,AG101197,Agrícola,Faro,Portimão,Mexilhoeira Grande,Figueira,81102,158720,21791,2001-06-17,14:12:00,2001-06-17,15:43:00,2001-06-17,14:12:00,CNGF,PT15011102,0,0,1,0,1,0,0,0,0,0,1,,,,
2001,AG101180,Florestal,Faro,Albufeira,Guia,Vale de Parra,80102,183596,14766,2001-09-20,17:23:00,2001-09-20,18:11:00,2001-09-20,17:23:00,CCO,PT15010102,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,,,
2001,AG10120,Florestal,Faro,Lagos,Luz,Almadena,80703,143382,14720,2001-06-03,19:46:00,2001-06-03,22:10:00,2001-06-03,19:46:00,CCO,PT15010703,0,0.085,0,0.085,0.085,0,0,0,1,0,0,,,,
2001,AG101167,Florestal,Faro,Loulé,Loulé (são Clemente),Barreiras Brancas,80808,210820,20294,2001-09-12,15:19:00,2001-09-12,16:20:00,2001-09-12,15:19:00,CCO,PT15010808,0,0.003,0,0.003,0.003,0,0,0,1,0,0,,,,
2001,AG101162,Florestal,Faro,Silves,Silves,Santo Estevão,81307,177104,27931,2001-09-06,15:42:00,2001-09-06,20:50:00,2001-09-06,15:42:00,CCO,PT15011307,0,2,0,2,2,0,0,0,0,1,0,,,,
2001,AG101143,Florestal,Faro,Aljezur,Aljezur,VALE DA TELHA,80301,136084,38631,2001-08-16,15:47:00,2001-08-16,16:30:00,2001-08-16,15:47:00,Outros,PT15010301,0,0.005,0,0.005,0.005,0,0,0,1,0,0,,,,
2001,AG101190,Agrícola,Faro,Lagoa,Lagoa,Lameiras,80603,174325,19350,2001-05-25,14:22:00,2001-05-25,17:20:00,2001-05-25,14:22:00,CCO,PT15010603,0,0,0.8,0,0.8,0,0,0,0,0,1,,,,
2001,AG101139,Florestal,Faro,Silves,São Bartolomeu de Messines,Mariares,81305,183148,37633,2001-08-13,19:05:00,2001-08-13,21:13:00,2001-08-13,19:05:00,Outros,PT15011305,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,,
2001,AG10117,Florestal,Faro,Lagos,Bensafrim,BENSAFRIM,80702,146621,21270,2001-05-29,14:57:00,2001-05-29,14:57:00,2001-05-29,14:57:00,CCO,PT15010702,3,9.5,0,12.5,12.5,0,0,0,0,1,0,,,,
2001,AG101175,Florestal,Faro,Silves,Silves,Encherim,81307,173770,26086,2001-09-08,14:15:00,2001-09-12,10:00:00,2001-09-08,14:15:00,PV,PT15011307,745,510,0,1255,1255,0,0,0,0,1,0,,,6,Desconhecida
2001,AG10133,Florestal,Faro,Faro,Estoi,Bemposta,80502,220704,16681,2001-06-21,16:10:00,2001-06-21,16:10:00,2001-06-21,16:10:00,CCO,PT15010502,0,0.03,0,0.03,0.03,0,0,0,1,0,0,,,,
2001,AG101177,Agrícola,Faro,Lagos,Barão de São João,RELVAS,80701,140885,18725,2001-05-26,15:56:00,2001-05-26,17:55:00,2001-05-26,15:56:00,CCO,PT15010701,0,0,0.5,0,0.5,0,0,0,0,0,1,,,,
2001,AG10136,Florestal,Faro,Alcoutim,Vaqueiros,Taipas,80205,236954,38877,2001-06-22,13:46:00,2001-06-22,13:46:00,2001-06-22,13:46:00,Outros,PT15010205,0,1,0,1,1,0,0,0,0,1,0,,,,
2001,AG101181,Agrícola,Faro,Monchique,Monchique,Meia Viana,80903,162146,37910,2001-09-13,19:30:00,2001-09-13,19:50:00,2001-09-13,19:30:00,CCO,PT15010903,0,0,0.001,0,0.001,0,0,0,0,0,1,,,,
2001,AG10139,Florestal,Faro,Silves,Silves,Falacho,81307,169870,25242,2001-06-24,22:43:00,2001-06-24,22:43:00,2001-06-24,22:43:00,CCO,PT15011307,0.5,0.5,0,1,1,0,0,0,0,1,0,,,,
2001,AG10140,Agrícola,Faro,Castro Marim,Odeleite,ALTA MORA,80403,246642,38208,2001-06-25,14:20:00,2001-06-25,14:20:00,2001-06-25,14:20:00,CCO,PT15010403,0,2,2,2,4,0,0,0,0,1,0,,,,
2001,AG101141,Florestal,Faro,Aljezur,Rogil,Maria Vinagre,80304,142526,48161,2001-08-16,03:45:00,2001-08-16,05:25:00,2001-08-16,03:45:00,Outros,PT15010304,0,0.1,0,0.1,0.1,0,0,0,1,0,0,,,,
2001,AG101154,Florestal,Faro,Tavira,Cabanas de Tavira,Cabanas,81409,247325,18964,2001-08-27,18:57:00,2001-08-27,21:40:00,2001-08-27,18:57:00,Outros,PT15011409,0.02,0,0,0.02,0.02,0,0,0,1,0,0,,,,
2001,AG10143,Florestal,Faro,Silves,Silves,Barragem do Arade,81307,178022,30973,2001-06-30,15:15:00,2001-06-30,15:15:00,2001-06-30,15:15:00,CCO,PT15011307,0,0.04,0,0.04,0.04,0,0,0,1,0,0,,,,
2001,AG101165,Florestal,Faro,Loulé,Quarteira,QUARTEIRA,80805,202666,11814,2001-09-08,14:02:00,2001-09-09,05:30:00,2001-09-08,14:02:00,CCO,PT15010805,4,0,0,4,4,0,0,0,0,1,0,,,,
2001,AG10147,Florestal,Faro,Monchique,Monchique,Covão DïÁguia,80903,163380,37126,2001-07-01,13:00:00,2001-07-01,14:10:00,2001-07-01,13:00:00,CCO,PT15010903,0.015,0,0,0.015,0.015,0,0,0,1,0,0,,,,
2001,AG101169,Florestal,Faro,Monchique,Monchique,Corte Pequena,80903,165904,38171,2001-09-14,17:16:00,2001-09-14,19:00:00,2001-09-14,17:16:00,CCO,PT15010903,0.06,0,0,0.06,0.06,0,0,0,1,0,0,,,,
2001,AG10145,Florestal,Faro,Silves,São Marcos da Serra,Benafátima da Serra,81306,172783,45718,2001-07-01,14:55:00,2001-07-01,14:55:00,2001-07-01,14:55:00,CCO,PT15011306,115,0,0,115,115,0,0,0,0,1,0,,,6,Desconhecida
2001,AG101170,Florestal,Faro,Monchique,Monchique,Corte Pequena,80903,165904,38171,2001-09-14,21:40:00,2001-09-14,22:40:00,2001-09-14,21:40:00,CCO,PT15010903,0.002,0,0,0.002,0.002,1,0,0,1,0,0,,,,
2001,AG101182,Florestal,Faro,Monchique,Monchique,Semedeiro,80903,162329,37692,2001-09-13,18:22:00,2001-09-13,19:20:00,2001-09-13,18:22:00,CCO,PT15010903,0.015,0,0,0.015,0.015,0,0,0,1,0,0,,,,
2001,AG10148,Florestal,Faro,Loulé,Loulé (são Sebastião),Campina de Baixo \ POV,80809,207664,17404,2001-07-02,14:47:00,2001-07-02,23:30:00,2001-07-02,14:47:00,PV,PT15010809,0,3,0,3,3,0,0,0,0,1,0,,,,
